label,youtube_id,time_start,time_end,split,clarity_level,bad_egg
aiming,O1xUFA4ZD2Q18,1023,1026,train,,False
aiming,O1xUFA4ZD2Q19,1037,1040,train,,False
aiming,O1xUFA4ZD2Q20,1144,1150,train,,False
aiming,BypuKXOmEkg1,3,5,train,,False
aiming,BypuKXOmEkg2,54,55,train,,False
aiming,BypuKXOmEkg3,57,59,train,,False
aiming,BypuKXOmEkg4,65,66,train,,False
aiming,BypuKXOmEkg5,83,86,train,,False
aiming,BypuKXOmEkg6,95,97,train,,False
aiming,BypuKXOmEkg7,97,100,train,,False
aiming,BypuKXOmEkg8,102,104,train,,False
aiming,BypuKXOmEkg9,137,139,train,,False
aiming,BypuKXOmEkg10,142,143,train,,False
aiming,BypuKXOmEkg11,176,182,train,,False
aiming,BypuKXOmEkg12,199,202,train,,False
aiming,BypuKXOmEkg13,257,258,train,,False
aiming,BypuKXOmEkg14,259,260,train,,False
aiming,BypuKXOmEkg15,266,269,train,,False
aiming,BypuKXOmEkg16,272,274,train,,False
aiming,BypuKXOmEkg17,276,277,train,,False
aiming,BypuKXOmEkg18,278,280,train,,False
aiming,BypuKXOmEkg19,285,287,train,,False
aiming,BypuKXOmEkg20,288,292,train,,False
aiming,BypuKXOmEkg21,306,307,train,,False
aiming,BypuKXOmEkg22,426,432,train,,False
aiming,BypuKXOmEkg23,480,488,train,,False
aiming,BypuKXOmEkg24,500,504,train,,False
aiming,BypuKXOmEkg25,510,514,train,,False
aiming,BypuKXOmEkg26,519,522,train,,False
aiming,BypuKXOmEkg27,523,525,train,,False
aiming,BypuKXOmEkg28,527,532,train,,False
aiming,BypuKXOmEkg29,539,541,train,,False
aiming,BypuKXOmEkg30,543,550,train,,False
aiming,BypuKXOmEkg31,574,576,train,,False
aiming,BypuKXOmEkg32,595,599,train,,False
aiming,BypuKXOmEkg33,616,619,train,,False
aiming,BypuKXOmEkg34,710,712,train,,False
aiming,BypuKXOmEkg35,713,716,train,,False
aiming,BypuKXOmEkg36,716,719,train,,False
aiming,BypuKXOmEkg37,721,724,train,,False
aiming,CplnJPN8Bbc1,0,4,train,,False
aiming,CplnJPN8Bbc2,53,56,train,,False
aiming,CplnJPN8Bbc3,238,240,train,,False
aiming,AkmN-VMJKFI1,26,29,train,,False
aiming,AkmN-VMJKFI2,80,82,train,,False
aiming,AkmN-VMJKFI3,149,156,train,,False
aiming,AkmN-VMJKFI4,168,171,train,,False
aiming,AkmN-VMJKFI5,181,186,train,,False
aiming,AkmN-VMJKFI6,191,194,train,,False
aiming,AkmN-VMJKFI7,210,231,train,,False
aiming,AkmN-VMJKFI8,233,248,train,,False
aiming,AkmN-VMJKFI9,253,255,train,,False
aiming,AkmN-VMJKFI10,255,256,train,,False
aiming,AkmN-VMJKFI11,257,259,train,,False
aiming,AkmN-VMJKFI12,272,275,train,,False
aiming,AkmN-VMJKFI13,333,338,train,,False
aiming,AkmN-VMJKFI14,342,345,train,,False
aiming,AkmN-VMJKFI15,352,354,train,,False
aiming,AkmN-VMJKFI16,363,365,train,,False
aiming,AkmN-VMJKFI17,367,369,train,,False
aiming,AkmN-VMJKFI18,382,385,train,,False
aiming,AkmN-VMJKFI19,400,401,train,,False
aiming,AkmN-VMJKFI20,403,406,train,,False
aiming,AkmN-VMJKFI21,407,409,train,,False
aiming,AkmN-VMJKFI22,433,437,train,,False
aiming,AkmN-VMJKFI23,438,440,train,,False
aiming,AkmN-VMJKFI24,460,463,train,,False
aiming,AkmN-VMJKFI25,464,465,train,,False
aiming,AkmN-VMJKFI26,467,468,train,,False
aiming,AkmN-VMJKFI27,469,470,train,,False
aiming,AkmN-VMJKFI28,471,472,train,,False
aiming,AkmN-VMJKFI29,473,474,train,,False
aiming,AkmN-VMJKFI30,476,477,train,,False
aiming,AkmN-VMJKFI31,478,484,train,,False
aiming,AkmN-VMJKFI32,486,489,train,,False
aiming,AkmN-VMJKFI33,490,491,train,,False
aiming,AkmN-VMJKFI34,494,495,train,,False
aiming,AkmN-VMJKFI35,496,497,train,,False
aiming,AkmN-VMJKFI36,498,499,train,,False
aiming,AkmN-VMJKFI37,597,599,train,,False
aiming,AkmN-VMJKFI38,601,606,train,,False
aiming,AkmN-VMJKFI39,619,623,train,,False
aiming,AkmN-VMJKFI40,632,636,train,,False
aiming,AkmN-VMJKFI41,670,672,train,,False
aiming,AkmN-VMJKFI42,675,679,train,,False
aiming,AkmN-VMJKFI43,717,720,train,,False
aiming,AkmN-VMJKFI44,721,724,train,,False
aiming,AkmN-VMJKFI45,766,771,train,,False
aiming,AkmN-VMJKFI46,779,783,train,,False
aiming,AkmN-VMJKFI47,804,806,train,,False
aiming,AkmN-VMJKFI48,811,813,train,,False
aiming,AkmN-VMJKFI49,817,819,train,,False
aiming,AkmN-VMJKFI50,822,824,train,,False
aiming,AkmN-VMJKFI51,835,838,train,,False
aiming,AkmN-VMJKFI52,864,865,train,,False
aiming,AkmN-VMJKFI53,905,907,train,,False
aiming,AkmN-VMJKFI54,950,953,train,,False
aiming,AkmN-VMJKFI55,953,956,train,,False
aiming,AkmN-VMJKFI56,956,959,train,,False
aiming,0GrwiHJv3iw1,27,31,train,,False
aiming,0GrwiHJv3iw2,31,33,train,,False
aiming,0GrwiHJv3iw3,33,36,train,,False
aiming,0GrwiHJv3iw4,36,37,train,,False
aiming,0GrwiHJv3iw5,38,39,train,,False
aiming,0GrwiHJv3iw6,40,43,train,,False
aiming,0GrwiHJv3iw7,44,45,train,,False
aiming,0GrwiHJv3iw8,45,47,train,,False
aiming,0GrwiHJv3iw9,48,51,train,,False
running,0GrwiHJv3iw10,50,53,train,easy,False
aiming,0GrwiHJv3iw11,53,55,train,,False
aiming,0GrwiHJv3iw12,102,105,train,,False
aiming,0GrwiHJv3iw13,108,110,train,,False
aiming,0GrwiHJv3iw14,111,112,train,,False
aiming,0GrwiHJv3iw15,115,116,train,,False
aiming,0GrwiHJv3iw16,118,121,train,,False
aiming,0GrwiHJv3iw17,124,126,train,,False
aiming,0GrwiHJv3iw18,138,140,train,,False
aiming,0GrwiHJv3iw19,184,186,train,,False
aiming,0GrwiHJv3iw20,195,200,train,,False
aiming,0GrwiHJv3iw21,221,223,train,,False
aiming,0GrwiHJv3iw22,227,229,train,,False
aiming,0GrwiHJv3iw23,261,262,train,,False
running,0GrwiHJv3iw24,262,265,train,easy,False
aiming,0GrwiHJv3iw25,262,266,train,,False
aiming,0GrwiHJv3iw26,270,275,train,,False
aiming,0GrwiHJv3iw27,342,343,train,,False
aiming,0GrwiHJv3iw28,351,353,train,,False
running,0GrwiHJv3iw29,353,355,train,,True
aiming,0GrwiHJv3iw30,368,369,train,,False
running,0GrwiHJv3iw31,369,371,train,easy,False
aiming,0GrwiHJv3iw32,370,373,train,,False
running,0GrwiHJv3iw33,373,375,train,,True
aiming,0GrwiHJv3iw34,413,416,train,,False
running,0GrwiHJv3iw35,415,417,train,medium,True
aiming,0GrwiHJv3iw36,430,434,train,,False
running,0GrwiHJv3iw37,430,432,train,medium,False
running,0GrwiHJv3iw38,434,436,train,,True
aiming,0GrwiHJv3iw39,435,436,train,,False
aiming,0GrwiHJv3iw40,437,439,train,,False
aiming,0GrwiHJv3iw41,451,454,train,,False
running,0GrwiHJv3iw42,453,455,train,,True
aiming,0GrwiHJv3iw43,455,460,train,,False
running,0GrwiHJv3iw44,459,460,train,,True
aiming,0GrwiHJv3iw45,486,487,train,,False
aiming,0GrwiHJv3iw46,488,493,train,,False
aiming,0GrwiHJv3iw47,539,550,train,,False
aiming,0GrwiHJv3iw48,551,553,train,,False
aiming,0GrwiHJv3iw49,601,603,train,,False
aiming,0GrwiHJv3iw50,603,606,train,,False
aiming,0GrwiHJv3iw51,607,609,train,,False
aiming,0GrwiHJv3iw52,610,611,train,,False
aiming,0GrwiHJv3iw53,612,614,train,,False
aiming,0GrwiHJv3iw54,615,616,train,,False
aiming,0GrwiHJv3iw55,617,618,train,,False
aiming,0GrwiHJv3iw56,619,621,train,,False
running,0GrwiHJv3iw57,620,624,train,easy,False
aiming,0GrwiHJv3iw58,622,627,train,,False
aiming,0GrwiHJv3iw59,628,630,train,,False
running,0GrwiHJv3iw60,629,632,train,,True
aiming,0GrwiHJv3iw61,631,633,train,,False
running,0GrwiHJv3iw62,633,636,train,medium,False
aiming,0GrwiHJv3iw63,636,638,train,,False
aiming,0GrwiHJv3iw64,639,642,train,,False
aiming,0GrwiHJv3iw65,643,644,train,,False
aiming,0GrwiHJv3iw66,645,647,train,,False
running,0GrwiHJv3iw67,647,650,train,medium,False
aiming,0GrwiHJv3iw68,648,651,train,,False
aiming,0GrwiHJv3iw69,651,654,train,,False
aiming,0GrwiHJv3iw70,655,658,train,,False
aiming,0GrwiHJv3iw71,660,663,train,,False
aiming,0GrwiHJv3iw72,664,667,train,,False
aiming,0GrwiHJv3iw73,668,670,train,,False
running,0GrwiHJv3iw74,670,673,train,easy,False
aiming,0GrwiHJv3iw75,672,674,train,,False
running,0GrwiHJv3iw76,674,677,train,easy,False
aiming,0GrwiHJv3iw77,676,678,train,,False
aiming,0GrwiHJv3iw78,679,685,train,,False
aiming,0GrwiHJv3iw79,687,690,train,,False
aiming,0GrwiHJv3iw80,691,695,train,,False
aiming,0GrwiHJv3iw81,697,702,train,,False
running,0GrwiHJv3iw82,703,705,train,,True
aiming,0GrwiHJv3iw83,705,707,train,,False
aiming,0GrwiHJv3iw84,708,710,train,,False
aiming,0GrwiHJv3iw85,724,731,train,,False
aiming,qQDfwyUgtjg2,34,36,train,,False
aiming,qQDfwyUgtjg3,37,39,train,,False
aiming,qQDfwyUgtjg4,51,54,train,,False
aiming,qQDfwyUgtjg5,71,75,train,,False
aiming,qQDfwyUgtjg6,95,104,train,,False
aiming,qQDfwyUgtjg7,149,179,train,,False
aiming,qQDfwyUgtjg8,181,186,train,,False
aiming,qQDfwyUgtjg9,186,195,train,,False
aiming,qQDfwyUgtjg10,195,198,train,,False
aiming,qQDfwyUgtjg11,211,217,train,,False
aiming,qQDfwyUgtjg12,250,254,train,,False
aiming,qQDfwyUgtjg13,268,277,train,,False
aiming,qQDfwyUgtjg14,287,293,train,,False
aiming,qQDfwyUgtjg15,298,305,train,,False
aiming,qQDfwyUgtjg16,316,319,train,,False
aiming,qQDfwyUgtjg17,322,324,train,,False
aiming,qQDfwyUgtjg18,327,329,train,,False
aiming,qQDfwyUgtjg19,340,343,train,,False
aiming,qQDfwyUgtjg20,347,350,train,,False
aiming,qQDfwyUgtjg21,353,355,train,,False
aiming,qQDfwyUgtjg22,359,362,train,,False
aiming,qQDfwyUgtjg23,365,368,train,,False
aiming,qQDfwyUgtjg24,408,412,train,,False
aiming,qQDfwyUgtjg25,413,416,train,,False
aiming,qQDfwyUgtjg26,417,421,train,,False
aiming,qQDfwyUgtjg27,425,429,train,,False
aiming,qQDfwyUgtjg28,433,437,train,,False
aiming,qQDfwyUgtjg29,438,444,train,,False
aiming,qQDfwyUgtjg30,457,463,train,,False
aiming,qQDfwyUgtjg31,466,480,train,,False
aiming,qQDfwyUgtjg32,483,509,train,,False
aiming,qQDfwyUgtjg33,514,529,train,,False
aiming,qQDfwyUgtjg34,539,558,train,,False
aiming,qQDfwyUgtjg35,560,565,train,,False
aiming,qQDfwyUgtjg36,580,584,train,,False
aiming,qQDfwyUgtjg37,590,595,train,,False
aiming,qQDfwyUgtjg38,613,620,train,,False
aiming,qQDfwyUgtjg39,648,652,train,,False
aiming,qQDfwyUgtjg40,653,658,train,,False
aiming,qQDfwyUgtjg41,662,667,train,,False
aiming,qQDfwyUgtjg42,670,677,train,,False
aiming,qQDfwyUgtjg43,686,691,train,,False
aiming,qQDfwyUgtjg44,709,714,train,,False
aiming,qQDfwyUgtjg45,729,735,train,,False
aiming,qQDfwyUgtjg46,736,741,train,,False
aiming,qQDfwyUgtjg47,742,747,train,,False
aiming,qQDfwyUgtjg48,748,754,train,,False
aiming,qQDfwyUgtjg49,755,758,train,,False
aiming,qQDfwyUgtjg50,769,772,train,,False
aiming,qQDfwyUgtjg51,781,785,train,,False
aiming,qQDfwyUgtjg52,791,794,train,,False
aiming,qQDfwyUgtjg53,808,812,train,,False
aiming,qQDfwyUgtjg54,821,825,train,,False
aiming,qQDfwyUgtjg55,830,834,train,,False
aiming,qQDfwyUgtjg56,842,844,train,,False
aiming,qQDfwyUgtjg57,848,869,train,,False
aiming,qQDfwyUgtjg58,887,892,train,,False
aiming,qQDfwyUgtjg59,897,899,train,,False
aiming,qQDfwyUgtjg60,903,905,train,,False
aiming,qQDfwyUgtjg61,912,904,train,,False
aiming,qQDfwyUgtjg62,912,914,train,,False
aiming,qQDfwyUgtjg63,915,917,train,,False
aiming,qQDfwyUgtjg64,960,967,train,,False
aiming,qQDfwyUgtjg65,980,986,train,,False
aiming,qQDfwyUgtjg66,1005,1010,train,,False
aiming,qQDfwyUgtjg67,1034,1045,train,,False
aiming,qQDfwyUgtjg68,1072,1075,train,,False
aiming,qQDfwyUgtjg69,1080,1083,train,,False
aiming,qQDfwyUgtjg70,1093,1096,train,,False
aiming,qQDfwyUgtjg71,1102,1105,train,,False
aiming,qQDfwyUgtjg72,1121,1124,train,,False
aiming,qQDfwyUgtjg73,1125,1127,train,,False
aiming,qQDfwyUgtjg74,1129,1132,train,,False
aiming,qQDfwyUgtjg75,1138,1142,train,,False
aiming,qQDfwyUgtjg76,1149,1153,train,,False
aiming,qQDfwyUgtjg77,1159,1163,train,,False
aiming,qQDfwyUgtjg78,1187,1191,train,,False
aiming,qQDfwyUgtjg79,1201,1204,train,,False
aiming,qQDfwyUgtjg80,1213,1217,train,,False
aiming,qQDfwyUgtjg81,1230,1235,train,,False
aiming,qQDfwyUgtjg82,1237,1239,train,,False
aiming,qQDfwyUgtjg83,1263,1266,train,,False
aiming,qQDfwyUgtjg84,1273,1275,train,,False
aiming,qQDfwyUgtjg85,1277,1279,train,,False
aiming,qQDfwyUgtjg86,1289,1292,train,,False
aiming,qQDfwyUgtjg87,1293,1296,train,,False
aiming,qQDfwyUgtjg88,1296,1298,train,,False
aiming,qQDfwyUgtjg89,1313,1317,train,,False
aiming,qQDfwyUgtjg90,1326,1330,train,,False
aiming,qQDfwyUgtjg91,1331,1333,train,,False
aiming,qQDfwyUgtjg92,1345,1351,train,,False
aiming,qQDfwyUgtjg93,1360,1364,train,,False
aiming,qQDfwyUgtjg94,1371,1375,train,,False
aiming,qQDfwyUgtjg95,1381,1384,train,,False
aiming,qQDfwyUgtjg96,1388,1390,train,,False
aiming,qQDfwyUgtjg97,1391,1393,train,,False
aiming,qQDfwyUgtjg98,1406,1410,train,,False
aiming,qQDfwyUgtjg99,1428,1432,train,,False
aiming,qQDfwyUgtjg100,1439,1443,train,,False
aiming,qQDfwyUgtjg101,1471,1476,train,,False
aiming,qQDfwyUgtjg102,1480,1483,train,,False
aiming,qQDfwyUgtjg103,1494,1497,train,,False
aiming,qQDfwyUgtjg104,1500,1504,train,,False
aiming,qQDfwyUgtjg105,1508,1512,train,,False
aiming,qQDfwyUgtjg106,1523,1526,train,,False
aiming,qQDfwyUgtjg107,1536,1539,train,,False
aiming,qQDfwyUgtjg108,1547,1551,train,,False
aiming,qQDfwyUgtjg109,1552,1553,train,,False
aiming,qQDfwyUgtjg110,1554,1558,train,,False
running,qQDfwyUgtjg111,1559,1563,train,medium,False
aiming,qQDfwyUgtjg112,1562,1567,train,,False
aiming,qQDfwyUgtjg113,1568,1571,train,,False
aiming,qQDfwyUgtjg114,1573,1577,train,,False
running,qQDfwyUgtjg115,1577,1581,train,easy,False
aiming,qQDfwyUgtjg116,1581,1587,train,,False
running,qQDfwyUgtjg117,1588,1594,train,easy,False
aiming,qQDfwyUgtjg118,1592,1601,train,,False
aiming,qQDfwyUgtjg119,1613,1617,train,,False
aiming,qQDfwyUgtjg120,1631,1634,train,,False
aiming,qQDfwyUgtjg121,1635,1637,train,,False
running,qQDfwyUgtjg122,1637,1641,train,medium,False
aiming,qQDfwyUgtjg123,1642,1645,train,,False
aiming,qQDfwyUgtjg124,1649,1660,train,,False
running,qQDfwyUgtjg125,1661,1664,train,easy,False
aiming,qQDfwyUgtjg126,1663,1669,train,,False
aiming,qQDfwyUgtjg127,1670,1672,train,,False
aiming,qQDfwyUgtjg128,1679,1682,train,,False
aiming,qQDfwyUgtjg129,1687,1691,train,,False
aiming,qQDfwyUgtjg130,1693,1696,train,,False
aiming,qQDfwyUgtjg131,1702,1705,train,,False
aiming,qQDfwyUgtjg132,1725,1728,train,,False
aiming,qQDfwyUgtjg133,1733,1735,train,,False
aiming,qQDfwyUgtjg134,1741,1744,train,,False
aiming,qQDfwyUgtjg135,1765,1768,train,,False
aiming,qQDfwyUgtjg136,1784,1787,train,,False
aiming,qQDfwyUgtjg137,1796,1800,train,,False
aiming,qQDfwyUgtjg138,1819,1821,train,,False
aiming,qQDfwyUgtjg139,1930,1933,train,,False
aiming,d0_5gj_xkwE1,18,20,train,,False
aiming,d0_5gj_xkwE2,21,23,train,,False
aiming,d0_5gj_xkwE3,27,30,train,,False
aiming,d0_5gj_xkwE4,46,49,train,,False
aiming,d0_5gj_xkwE5,49,52,train,,False
aiming,d0_5gj_xkwE6,54,56,train,,False
running,d0_5gj_xkwE7,68,73,train,hard,False
aiming,d0_5gj_xkwE8,73,75,train,,False
aiming,d0_5gj_xkwE9,77,80,train,,False
aiming,d0_5gj_xkwE10,82,84,train,,False
aiming,d0_5gj_xkwE11,85,87,train,,False
aiming,d0_5gj_xkwE12,94,97,train,,False
aiming,d0_5gj_xkwE13,109,111,train,,False
running,d0_5gj_xkwE14,111,116,train,hard,False
aiming,d0_5gj_xkwE15,113,114,train,,False
aiming,d0_5gj_xkwE16,115,116,train,,False
aiming,d0_5gj_xkwE17,118,121,train,,False
running,d0_5gj_xkwE18,121,125,train,hard,False
aiming,d0_5gj_xkwE19,123,125,train,,False
aiming,d0_5gj_xkwE20,135,137,train,,False
running,d0_5gj_xkwE21,137,141,train,hard,False
aiming,d0_5gj_xkwE22,140,144,train,,False
aiming,d0_5gj_xkwE23,146,150,train,,False
aiming,d0_5gj_xkwE24,155,159,train,,False
running,d0_5gj_xkwE25,169,171,train,,True
aiming,d0_5gj_xkwE26,170,172,train,,False
aiming,d0_5gj_xkwE27,174,175,train,,False
aiming,d0_5gj_xkwE28,177,178,train,,False
aiming,d0_5gj_xkwE29,179,180,train,,False
aiming,d0_5gj_xkwE30,181,183,train,,False
running,d0_5gj_xkwE31,193,199,train,hard,False
aiming,d0_5gj_xkwE32,199,203,train,,False
aiming,d0_5gj_xkwE33,205,207,train,,False
running,d0_5gj_xkwE34,217,220,train,hard,False
aiming,d0_5gj_xkwE35,219,222,train,,False
aiming,d0_5gj_xkwE36,222,225,train,,False
aiming,d0_5gj_xkwE37,226,227,train,,False
aiming,d0_5gj_xkwE38,237,240,train,,False
aiming,d0_5gj_xkwE39,241,243,train,,False
running,d0_5gj_xkwE40,244,248,train,hard,False
aiming,d0_5gj_xkwE41,248,251,train,,False
aiming,d0_5gj_xkwE42,252,254,train,,False
aiming,d0_5gj_xkwE43,256,258,train,,False
aiming,d0_5gj_xkwE44,268,270,train,,False
running,d0_5gj_xkwE45,270,274,train,hard,False
aiming,d0_5gj_xkwE46,275,277,train,,False
aiming,d0_5gj_xkwE47,277,279,train,,False
aiming,d0_5gj_xkwE48,283,285,train,,False
running,d0_5gj_xkwE49,284,287,train,,True
aiming,d0_5gj_xkwE50,286,288,train,,False
aiming,d0_5gj_xkwE51,297,301,train,,False
aiming,d0_5gj_xkwE52,305,306,train,,False
aiming,d0_5gj_xkwE53,308,310,train,,False
aiming,d0_5gj_xkwE54,312,314,train,,False
aiming,d0_5gj_xkwE55,325,329,train,,False
running,d0_5gj_xkwE56,329,332,train,hard,False
aiming,d0_5gj_xkwE57,331,333,train,,False
aiming,d0_5gj_xkwE58,336,338,train,,False
running,d0_5gj_xkwE59,338,342,train,hard,False
aiming,d0_5gj_xkwE60,341,345,train,,False
aiming,d0_5gj_xkwE61,364,366,train,,False
aiming,d0_5gj_xkwE62,367,369,train,,False
aiming,d0_5gj_xkwE63,376,380,train,,False
running,d0_5gj_xkwE64,376,379,train,hard,False
aiming,d0_5gj_xkwE65,917,918,train,,False
running,d0_5gj_xkwE66,920,924,train,hard,False
aiming,d0_5gj_xkwE67,921,925,train,,False
aiming,aFxo4uCFWhY1,28,32,train,,False
aiming,aFxo4uCFWhY2,53,54,train,,False
aiming,aFxo4uCFWhY3,59,60,train,,False
aiming,aFxo4uCFWhY4,63,64,train,,False
aiming,aFxo4uCFWhY5,172,174,train,,False
aiming,NxyTFzgWjhk1,2,3,train,,False
aiming,NxyTFzgWjhk2,11,15,train,,False
aiming,NxyTFzgWjhk3,63,65,train,,False
aiming,NxyTFzgWjhk4,73,75,train,,False
aiming,NxyTFzgWjhk5,81,83,train,,False
aiming,NxyTFzgWjhk6,135,138,train,,False
aiming,NxyTFzgWjhk7,139,143,train,,False
aiming,NxyTFzgWjhk8,158,161,train,,False
aiming,NxyTFzgWjhk9,162,165,train,,False
aiming,NxyTFzgWjhk10,171,174,train,,False
aiming,NxyTFzgWjhk11,175,177,train,,False
aiming,NxyTFzgWjhk12,183,186,train,,False
aiming,hpCiDFGjI501,348,351,train,,False
aiming,hpCiDFGjI502,352,355,train,,False
aiming,hpCiDFGjI503,404,407,train,,False
aiming,hpCiDFGjI504,498,502,train,,False
aiming,hpCiDFGjI505,531,535,train,,False
aiming,wqLKmVxb4WY1,23,25,train,,False
aiming,wqLKmVxb4WY2,26,28,train,,False
aiming,wqLKmVxb4WY3,29,32,train,,False
aiming,wqLKmVxb4WY4,111,122,train,,False
aiming,wqLKmVxb4WY5,143,144,train,,False
aiming,wqLKmVxb4WY6,158,161,train,,False
aiming,wqLKmVxb4WY7,165,167,train,,False
aiming,wqLKmVxb4WY8,167,169,train,,False
aiming,wqLKmVxb4WY9,220,225,train,,False
aiming,wqLKmVxb4WY10,231,233,train,,False
aiming,wqLKmVxb4WY11,234,238,train,,False
aiming,wqLKmVxb4WY12,239,242,train,,False
aiming,wqLKmVxb4WY13,243,246,train,,False
aiming,wqLKmVxb4WY14,269,271,train,,False
aiming,wqLKmVxb4WY15,274,276,train,,False
aiming,wqLKmVxb4WY16,277,279,train,,False
aiming,wqLKmVxb4WY17,283,285,train,,False
aiming,wqLKmVxb4WY18,286,290,train,,False
aiming,wqLKmVxb4WY19,343,350,train,,False
aiming,wqLKmVxb4WY20,405,408,train,,False
aiming,wqLKmVxb4WY21,518,524,train,,False
aiming,wqLKmVxb4WY22,546,549,train,,False
aiming,wqLKmVxb4WY23,551,553,train,,False
aiming,wqLKmVxb4WY24,579,601,train,,False
aiming,wqLKmVxb4WY25,612,626,train,,False
aiming,wqLKmVxb4WY26,645,649,train,,False
aiming,wqLKmVxb4WY27,689,691,train,,False
aiming,wqLKmVxb4WY28,699,702,train,,False
aiming,wqLKmVxb4WY29,703,704,train,,False
aiming,wqLKmVxb4WY30,745,748,train,,False
aiming,wqLKmVxb4WY31,758,765,train,,False
aiming,wqLKmVxb4WY32,820,824,train,,False
aiming,wqLKmVxb4WY33,824,828,train,,False
aiming,wqLKmVxb4WY34,828,832,train,,False
aiming,wqLKmVxb4WY35,853,855,train,,False
aiming,wqLKmVxb4WY36,856,858,train,,False
aiming,wqLKmVxb4WY37,859,863,train,,False
aiming,wqLKmVxb4WY38,878,880,train,,False
aiming,wqLKmVxb4WY39,881,883,train,,False
aiming,wqLKmVxb4WY40,892,895,train,,False
aiming,wqLKmVxb4WY41,909,912,train,,False
aiming,wqLKmVxb4WY42,913,915,train,,False
aiming,wqLKmVxb4WY43,916,919,train,,False
aiming,wqLKmVxb4WY44,1038,1043,train,,False
aiming,dRLhixh4WhQ1,68,71,train,,False
aiming,dRLhixh4WhQ2,107,114,train,,False
aiming,dRLhixh4WhQ3,124,126,train,,False
aiming,dRLhixh4WhQ4,141,143,train,,False
aiming,dRLhixh4WhQ5,145,148,train,,False
aiming,dRLhixh4WhQ6,152,155,train,,False
aiming,dRLhixh4WhQ7,180,183,train,,False
aiming,dRLhixh4WhQ8,183,189,train,,False
aiming,dRLhixh4WhQ9,201,207,train,,False
aiming,dRLhixh4WhQ10,220,222,train,,False
aiming,dRLhixh4WhQ11,222,224,train,,False
aiming,dRLhixh4WhQ12,233,237,train,,False
aiming,dRLhixh4WhQ13,260,263,train,,False
aiming,dRLhixh4WhQ14,281,283,train,,False
aiming,dRLhixh4WhQ15,302,304,train,,False
aiming,dRLhixh4WhQ16,315,317,train,,False
aiming,dRLhixh4WhQ17,319,321,train,,False
aiming,dRLhixh4WhQ18,326,331,train,,False
aiming,dRLhixh4WhQ19,333,338,train,,False
aiming,dRLhixh4WhQ20,339,343,train,,False
aiming,dRLhixh4WhQ21,344,347,train,,False
aiming,dRLhixh4WhQ22,348,352,train,,False
aiming,dRLhixh4WhQ23,355,356,train,,False
aiming,dRLhixh4WhQ24,362,363,train,,False
aiming,dRLhixh4WhQ25,390,394,train,,False
aiming,dRLhixh4WhQ26,414,421,train,,False
aiming,v2mRYKqHDUU1,121,134,train,,False
aiming,v2mRYKqHDUU2,140,143,train,,False
aiming,v2mRYKqHDUU3,145,147,train,,False
aiming,v2mRYKqHDUU4,155,158,train,,False
aiming,v2mRYKqHDUU5,159,163,train,,False
aiming,v2mRYKqHDUU6,167,176,train,,False
aiming,v2mRYKqHDUU7,177,187,train,,False
aiming,v2mRYKqHDUU8,189,191,train,,False
aiming,v2mRYKqHDUU9,192,195,train,,False
aiming,v2mRYKqHDUU10,195,205,train,,False
aiming,v2mRYKqHDUU11,207,209,train,,False
aiming,v2mRYKqHDUU12,225,238,train,,False
aiming,v2mRYKqHDUU13,242,257,train,,False
aiming,v2mRYKqHDUU14,263,278,train,,False
aiming,v2mRYKqHDUU15,353,368,train,,False
running,v2mRYKqHDUU16,358,360,train,,True
running,v2mRYKqHDUU17,362,365,train,medium,False
aiming,v2mRYKqHDUU18,421,435,train,,False
running,v2mRYKqHDUU19,429,432,train,,True
aiming,v2mRYKqHDUU20,436,455,train,,False
running,v2mRYKqHDUU21,448,451,train,medium,False
aiming,a1y8ENfbaig1,19,21,train,,False
aiming,a1y8ENfbaig2,23,25,train,,False
running,a1y8ENfbaig3,33,37,train,hard,False
aiming,a1y8ENfbaig4,95,100,train,,False
aiming,a1y8ENfbaig5,102,104,train,,False
aiming,a1y8ENfbaig6,178,181,train,,False
aiming,a1y8ENfbaig7,181,184,train,,False
aiming,a1y8ENfbaig8,207,211,train,,False
aiming,a1y8ENfbaig9,221,224,train,,False
aiming,a1y8ENfbaig10,226,232,train,,False
aiming,a1y8ENfbaig11,263,269,train,,False
aiming,a1y8ENfbaig12,270,272,train,,False
aiming,a1y8ENfbaig13,282,284,train,,False
aiming,a1y8ENfbaig14,307,309,train,,False
aiming,a1y8ENfbaig15,310,313,train,,False
person_on_ground,a1y8ENfbaig16,314,316,train,medium,False
aiming,a1y8ENfbaig17,399,401,train,,False
aiming,a1y8ENfbaig18,406,413,train,,False
aiming,a1y8ENfbaig19,416,418,train,,False
running,a1y8ENfbaig20,463,466,train,,True
aiming,a1y8ENfbaig21,475,476,train,,False
running,a1y8ENfbaig22,505,512,train,medium,False
running,a1y8ENfbaig23,527,533,train,easy,False
running,a1y8ENfbaig24,584,586,train,,True
running,a1y8ENfbaig25,650,656,train,medium,False
aiming,a1y8ENfbaig26,658,659,train,,False
running,a1y8ENfbaig27,707,712,train,medium,False
aiming,a1y8ENfbaig28,796,797,train,,False
aiming,a1y8ENfbaig29,848,851,train,,False
aiming,a1y8ENfbaig30,853,857,train,,False
running,a1y8ENfbaig31,906,910,train,easy,False
aiming,a1y8ENfbaig32,917,918,train,,False
